gender,height_mm,weight_kg,chest_circumference_mm,waist_circumference_mm,hip_breadth_mm,neck_circumference_mm,shoulder_circumference_mm,arm_length_mm,thigh_circumference_mm,calf_circumference_mm,leg_length_mm,chest_cm,waist_cm,hip_cm,clothing_size
Male,1763,921,1121,939,350,395,1214,912,647,436,1185,112.1,93.9,35.0,XL
Male,1624,724,1015,912,341,366,1103,823,652,370,1063,101.5,91.2,34.1,L
Male,1723,886,1011,942,347,386,1130,874,677,434,1129,101.1,94.2,34.7,L
Male,1674,753,1058,848,335,387,1163,860,584,411,1050,105.8,84.8,33.5,L
Male,1744,857,1034,877,334,386,1153,870,668,425,1163,103.4,87.7,33.4,L
Male,1748,980,1138,1086,361,436,1230,945,704,363,1164,113.8,108.6,36.1,XXL
Male,1805,744,937,902,326,392,1061,883,564,352,1209,93.7,90.2,32.6,L
Male,1775,680,953,826,318,377,1104,900,547,357,1159,95.3,82.6,31.8,M
Male,1730,677,976,815,292,355,1080,865,522,384,1068,97.6,81.5,29.2,M
Male,1740,735,1008,919,315,361,1118,876,574,347,1180,100.8,91.9,31.5,L
Male,1752,649,893,766,324,380,1081,907,548,330,1170,89.3,76.6,32.4,S
Male,1673,766,1024,978,349,411,1094,837,603,402,1118,102.4,97.8,34.9,XL
Male,1850,860,1029,892,336,380,1194,900,597,388,1199,102.9,89.2,33.6,L
Male,1802,809,1066,904,325,387,1168,930,628,365,1242,106.6,90.4,32.5,L
Male,1727,801,1011,952,354,375,1142,860,645,378,1067,101.1,95.2,35.4,L
Male,1717,773,988,911,331,371,1097,866,632,384,1145,98.8,91.1,33.1,L
Male,1672,880,1068,903,330,414,1276,879,689,395,1140,106.8,90.3,33.0,L
Male,1850,905,1065,904,353,381,1184,924,630,390,1197,106.5,90.4,35.3,L
Male,1958,866,962,908,357,373,1097,943,626,393,1304,96.2,90.8,35.7,L
Male,1708,845,1094,958,342,370,1205,883,643,393,1103,109.4,95.8,34.2,L
Male,1923,1203,1228,1104,417,441,1341,948,739,444,1223,122.8,110.4,41.7,XXL
Male,1684,769,979,891,330,380,1136,866,623,363,1079,97.9,89.1,33.0,L
Male,1762,995,1094,1106,381,405,1231,929,707,413,1200,109.4,110.6,38.1,XXL
Male,1869,1054,1201,1120,356,419,1199,903,670,417,1267,120.1,112.0,35.6,XXXL
Male,1768,872,1054,995,359,385,1174,925,642,390,1156,105.4,99.5,35.9,XL
Male,1668,750,1080,922,316,373,1127,866,603,368,1125,108.0,92.2,31.6,L
Male,1658,865,1123,1060,361,405,1180,870,677,379,1125,112.3,106.0,36.1,XXL
Male,1823,962,1106,1045,390,401,1137,929,699,400,1243,110.6,104.5,39.0,XXL
Male,1856,727,937,823,338,351,1066,879,579,355,1181,93.7,82.3,33.8,M
Male,1792,785,962,884,340,396,1100,914,597,384,1204,96.2,88.4,34.0,L
Male,1709,752,992,865,349,367,1119,875,622,385,1143,99.2,86.5,34.9,M
Male,1775,744,998,817,333,383,1146,957,560,350,1136,99.8,81.7,33.3,M
Male,1712,818,1056,952,346,395,1185,858,642,386,1090,105.6,95.2,34.6,L
Male,1769,873,1131,958,367,396,1225,904,625,393,1165,113.1,95.8,36.7,XL
Male,1651,697,969,747,336,368,1117,883,609,380,1092,96.9,74.7,33.6,M
Male,1770,824,1000,884,350,376,1145,877,626,398,1125,100.0,88.4,35.0,L
Male,1928,999,1145,953,357,407,1186,969,628,397,1207,114.5,95.3,35.7,XL
Male,1751,867,1118,929,322,400,1221,935,611,413,1141,111.8,92.9,32.2,XL
Male,1597,725,1020,913,322,405,1057,851,593,388,1056,102.0,91.3,32.2,L
Male,1820,728,953,852,329,369,1178,901,562,363,1155,95.3,85.2,32.9,M
Male,1821,715,946,803,326,363,1112,922,558,341,1138,94.6,80.3,32.6,M
Male,1813,1274,1324,1251,405,453,1277,970,768,418,1239,132.4,125.1,40.5,XXXL
Male,1826,961,1088,977,378,392,1228,955,689,415,1196,108.8,97.7,37.8,XL
Male,1675,1018,1200,1149,375,441,1246,885,658,436,1127,120.0,114.9,37.5,XXXL
Male,1722,869,1124,976,355,388,1221,902,623,400,1171,112.4,97.6,35.5,XL
Male,1718,840,1067,913,341,402,1190,853,632,388,1134,106.7,91.3,34.1,L
Male,1726,834,1053,958,356,373,1169,912,658,363,1135,105.3,95.8,35.6,L
Male,1767,733,999,917,333,417,1108,865,579,363,1114,99.9,91.7,33.3,L
Male,1701,735,987,930,343,376,1143,879,587,370,1105,98.7,93.0,34.3,L
Male,1744,766,998,896,330,372,1133,881,602,375,1129,99.8,89.6,33.0,L
Male,1680,858,1027,847,327,417,1195,850,661,406,1147,102.7,84.7,32.7,L
Male,1581,560,915,776,302,366,1055,798,512,335,1030,91.5,77.6,30.2,S
Male,1731,754,1043,917,333,377,1109,835,579,360,1086,104.3,91.7,33.3,L
Male,1825,941,1105,996,355,418,1228,869,655,410,1182,110.5,99.6,35.5,XL
Male,1635,920,1209,1046,356,399,1210,835,684,465,1074,120.9,104.6,35.6,XXL
Male,1736,905,1098,989,353,402,1123,845,664,382,1129,109.8,98.9,35.3,XL
Male,1692,1021,1156,1105,377,409,1192,880,697,442,1151,115.6,110.5,37.7,XXL
Male,1665,650,933,785,313,394,1082,785,534,370,1063,93.3,78.5,31.3,S
Male,1856,977,1109,955,388,431,1218,925,648,413,1203,110.9,95.5,38.8,XL
Male,1874,1130,1202,1043,395,414,1233,943,768,406,1277,120.2,104.3,39.5,XXL
Male,1672,894,1121,978,356,436,1192,883,616,430,1127,112.1,97.8,35.6,XL
Male,1807,763,990,803,335,372,1140,877,609,377,1182,99.0,80.3,33.5,M
Male,1892,1241,1256,1157,386,471,1300,999,758,452,1303,125.6,115.7,38.6,XXXL
Male,1795,876,1042,900,348,414,1209,916,647,400,1196,104.2,90.0,34.8,L
Male,1798,689,925,757,315,341,1150,951,542,360,1174,92.5,75.7,31.5,S
Male,1721,736,929,810,317,382,1083,847,587,398,1149,92.9,81.0,31.7,M
Male,1687,759,1026,809,325,407,1158,839,576,393,1095,102.6,80.9,32.5,L
Male,1745,702,996,788,319,363,1104,860,563,352,1098,99.6,78.8,31.9,M
Male,1836,1018,1146,1067,396,413,1178,935,664,388,1192,114.6,106.7,39.6,XXL
Male,1751,887,1071,999,358,406,1180,914,640,418,1182,107.1,99.9,35.8,XL
Male,1856,1266,1219,1196,411,420,1327,974,840,436,1251,121.9,119.6,41.1,XXXL
Male,1702,842,1099,952,340,406,1179,845,608,394,1085,109.9,95.2,34.0,L
Male,1717,699,998,799,320,399,1135,834,566,375,1071,99.8,79.9,32.0,M
Male,1759,713,957,789,341,381,1135,899,549,384,1112,95.7,78.9,34.1,M
Male,1789,1099,1202,1095,384,455,1272,934,725,422,1178,120.2,109.5,38.4,XXL
Male,1838,1042,1164,1029,342,425,1288,949,691,423,1191,116.4,102.9,34.2,XL
Male,1639,633,922,772,317,369,1091,803,579,367,1072,92.2,77.2,31.7,S
Male,1674,921,1096,1017,351,395,1147,869,668,455,1092,109.6,101.7,35.1,XL
Male,1745,955,1137,1023,366,440,1249,880,654,383,1127,113.7,102.3,36.6,XL
Male,1662,709,994,817,322,387,1204,859,575,373,1061,99.4,81.7,32.2,M
Male,1674,773,1016,877,331,398,1127,849,635,387,1100,101.6,87.7,33.1,M
Male,1688,781,1005,926,350,412,1159,848,624,396,1117,100.5,92.6,35.0,L
Male,1744,1017,1150,1149,374,392,1210,890,704,441,1134,115.0,114.9,37.4,XXXL
Male,1773,1028,1124,1030,352,448,1269,844,702,418,1115,112.4,103.0,35.2,XL
Male,1835,910,1093,870,329,385,1247,937,670,395,1228,109.3,87.0,32.9,L
Male,1736,787,1018,884,329,365,1169,884,621,383,1121,101.8,88.4,32.9,L
Male,1668,781,1020,955,332,394,1154,845,626,390,1079,102.0,95.5,33.2,L
Male,1791,931,1138,1042,360,422,1242,911,636,387,1197,113.8,104.2,36.0,XXL
Male,1816,793,1012,924,335,373,1135,918,604,382,1199,101.2,92.4,33.5,L
Male,1781,812,1023,944,349,382,1122,869,643,392,1108,102.3,94.4,34.9,L
Male,1759,621,911,759,311,372,1088,853,497,346,1137,91.1,75.9,31.1,S
Male,1673,758,1037,897,310,384,1132,828,588,379,1085,103.7,89.7,31.0,L
Male,1734,745,1006,852,325,392,1162,902,564,364,1141,100.6,85.2,32.5,M
Male,1640,819,1092,1001,338,412,1147,849,629,355,1065,109.2,100.1,33.8,XL
Male,1663,714,972,897,342,371,1125,838,582,376,1038,97.2,89.7,34.2,L
Male,1646,865,1095,951,362,433,1244,850,676,405,1095,109.5,95.1,36.2,L
Male,1810,1091,1233,1093,366,440,1290,955,687,440,1263,123.3,109.3,36.6,XXL
Male,1701,780,1033,931,343,378,1122,848,614,374,1144,103.3,93.1,34.3,L
Male,1850,942,1078,938,361,382,1227,942,637,395,1211,107.8,93.8,36.1,L
Male,1764,832,1071,884,340,411,1164,897,601,388,1092,107.1,88.4,34.0,L
Male,1863,838,1029,948,355,410,1199,976,603,360,1172,102.9,94.8,35.5,L
Male,1764,987,1145,1078,373,404,1245,940,679,428,1130,114.5,107.8,37.3,XXL
Male,1811,958,1132,1034,365,419,1200,941,646,376,1213,113.2,103.4,36.5,XL
Male,1795,962,1035,969,373,395,1176,917,687,420,1177,103.5,96.9,37.3,XL
Male,1583,545,872,747,304,367,1045,803,531,355,1037,87.2,74.7,30.4,S
Male,1768,777,1003,878,361,377,1158,893,583,394,1204,100.3,87.8,36.1,M
Male,1886,819,1077,872,338,396,1221,952,581,395,1218,107.7,87.2,33.8,L
Male,1681,885,1110,1054,365,393,1170,835,662,425,1067,111.0,105.4,36.5,XXL
Male,1698,791,1031,914,344,386,1150,834,619,392,1068,103.1,91.4,34.4,L
Male,1708,868,1117,1012,348,417,1183,874,638,373,1104,111.7,101.2,34.8,XL
Male,1642,854,1153,1059,351,412,1201,860,612,397,1087,115.3,105.9,35.1,XXL
Male,1789,1008,1097,1046,368,419,1256,933,714,423,1118,109.7,104.6,36.8,XXL
Male,1664,807,1078,1042,343,399,1166,827,603,373,1070,107.8,104.2,34.3,XXL
Male,1880,1021,1142,1047,357,440,1289,950,655,407,1258,114.2,104.7,35.7,XXL
Male,1740,922,1143,1030,343,412,1186,877,611,387,1165,114.3,103.0,34.3,XL
Male,1710,656,946,835,335,354,1135,885,558,351,1114,94.6,83.5,33.5,M
Male,1738,864,1046,975,342,390,1184,887,645,416,1130,104.6,97.5,34.2,XL
Male,1777,812,1027,911,348,376,1177,866,679,376,1093,102.7,91.1,34.8,L
Male,1613,709,1006,945,325,379,1102,827,573,387,1063,100.6,94.5,32.5,L
Male,1649,870,1139,1036,349,415,1211,867,646,403,1154,113.9,103.6,34.9,XL
Male,1786,780,976,780,331,387,1188,885,615,378,1168,97.6,78.0,33.1,M
Male,1730,734,1004,909,334,368,1142,908,575,368,1172,100.4,90.9,33.4,L
Male,1763,819,1033,929,346,398,1194,916,631,382,1189,103.3,92.9,34.6,L
Male,1768,618,902,723,321,354,1077,882,493,340,1129,90.2,72.3,32.1,S
Male,1834,732,967,809,337,375,1145,916,550,375,1156,96.7,80.9,33.7,M
Male,1767,682,968,769,319,375,1142,898,540,378,1149,96.8,76.9,31.9,M
Male,1844,910,1021,955,337,391,1193,920,660,458,1214,102.1,95.5,33.7,L
Male,1859,795,990,799,339,367,1158,890,566,405,1207,99.0,79.9,33.9,M
Male,1740,859,1061,933,348,442,1204,884,628,389,1123,106.1,93.3,34.8,L
Male,1704,694,941,808,330,374,1072,860,559,393,1075,94.1,80.8,33.0,M
Male,1807,1075,1240,1070,361,419,1284,953,680,441,1222,124.0,107.0,36.1,XXL
Male,1718,657,942,753,330,367,1088,862,553,358,1083,94.2,75.3,33.0,M
Male,1750,690,958,803,331,368,1135,870,567,358,1113,95.8,80.3,33.1,M
Male,1716,700,998,863,321,378,1146,857,556,370,1136,99.8,86.3,32.1,M
Male,1770,842,1093,878,342,399,1173,904,612,410,1126,109.3,87.8,34.2,L
Male,1865,949,1073,850,339,382,1211,980,674,423,1217,107.3,85.0,33.9,L
Male,1759,715,915,815,330,362,1063,892,572,365,1102,91.5,81.5,33.0,M
Male,1926,1010,1115,884,356,402,1267,1011,686,412,1230,111.5,88.4,35.6,XL
Male,1705,700,934,826,334,367,1128,885,571,382,1144,93.4,82.6,33.4,M
Male,1781,825,1016,975,352,388,1194,899,578,398,1170,101.6,97.5,35.2,XL
Male,1766,810,1018,865,349,372,1169,885,613,383,1116,101.8,86.5,34.9,M
Male,1814,807,1029,895,329,372,1174,937,612,398,1199,102.9,89.5,32.9,L
Male,1830,819,986,848,345,402,1135,895,627,396,1139,98.6,84.8,34.5,M
Male,1738,684,933,804,327,355,1120,874,553,384,1106,93.3,80.4,32.7,M
Male,1868,904,1010,918,347,405,1196,930,654,435,1163,101.0,91.8,34.7,L
Male,1668,906,1086,1060,368,387,1183,844,697,445,1055,108.6,106.0,36.8,XXL
Male,1853,1094,1144,1075,388,414,1293,963,707,419,1288,114.4,107.5,38.8,XXL
Male,1571,774,1067,1009,360,372,1143,818,664,390,1036,106.7,100.9,36.0,XL
Male,1723,904,1098,1022,371,413,1208,885,683,402,1166,109.8,102.2,37.1,XL
Male,1829,992,1163,999,366,425,1300,945,637,424,1145,116.3,99.9,36.6,XL
Male,1696,777,1057,932,338,387,1162,886,610,377,1111,105.7,93.2,33.8,L
Male,1727,628,917,741,306,359,1126,895,529,355,1077,91.7,74.1,30.6,S
Male,1785,791,996,879,355,388,1171,928,616,381,1127,99.6,87.9,35.5,M
Male,1698,662,942,801,321,384,1088,871,570,370,1130,94.2,80.1,32.1,M
Male,1845,868,1034,973,363,373,1223,965,611,386,1157,103.4,97.3,36.3,XL
Male,1772,768,1021,880,339,391,1165,918,572,371,1116,102.1,88.0,33.9,L
Male,1714,856,1093,1029,366,419,1201,890,615,415,1139,109.3,102.9,36.6,XL
Male,1772,942,1191,1004,343,402,1231,941,657,417,1179,119.1,100.4,34.3,XXL
Male,1747,799,1007,865,333,402,1165,871,594,384,1097,100.7,86.5,33.3,M
Male,1743,856,1034,990,347,404,1169,900,653,386,1143,103.4,99.0,34.7,XL
Male,1766,899,1068,988,358,400,1171,900,650,427,1143,106.8,98.8,35.8,XL
Male,1800,1204,1327,1183,402,456,1388,964,742,410,1231,132.7,118.3,40.2,XXXL
Male,1784,744,1000,820,310,402,1158,906,574,350,1126,100.0,82.0,31.0,M
Male,1773,809,1119,806,327,375,1234,864,592,368,1126,111.9,80.6,32.7,XL
Male,1727,732,1002,844,324,381,1145,863,578,368,1123,100.2,84.4,32.4,M
Male,1719,778,992,917,355,381,1137,848,628,392,1076,99.2,91.7,35.5,L
Male,1801,603,875,725,307,347,1028,855,507,335,1110,87.5,72.5,30.7,S
Male,1781,724,993,839,329,392,1134,891,568,377,1161,99.3,83.9,32.9,M
Male,1713,830,1051,986,350,399,1138,873,633,402,1146,105.1,98.6,35.0,XL
Male,1749,784,987,855,323,411,1158,866,589,374,1120,98.7,85.5,32.3,M
Male,1619,663,1018,877,313,370,1139,816,533,350,1090,101.8,87.7,31.3,M
Male,1658,760,1070,969,331,403,1151,847,580,359,1072,107.0,96.9,33.1,XL
Male,1822,937,1044,930,341,373,1236,970,684,402,1242,104.4,93.0,34.1,L
Male,1730,931,1052,996,349,414,1165,828,691,435,1129,105.2,99.6,34.9,XL
Male,1661,756,1067,923,317,396,1144,832,610,377,1094,106.7,92.3,31.7,L
Male,1858,833,1048,872,340,395,1185,910,591,379,1175,104.8,87.2,34.0,L
Male,1765,757,1007,858,342,402,1182,884,564,358,1150,100.7,85.8,34.2,M
Male,1952,1008,1122,947,349,383,1231,955,668,400,1228,112.2,94.7,34.9,XL
Male,1800,1042,1213,1081,372,426,1311,920,673,402,1171,121.3,108.1,37.2,XXL
Male,1708,692,946,793,322,362,1103,842,570,360,1085,94.6,79.3,32.2,M
Male,1749,910,1144,1002,338,409,1248,907,623,382,1147,114.4,100.2,33.8,XL
Male,1649,861,1113,1012,364,425,1181,853,646,395,1115,111.3,101.2,36.4,XL
Male,1705,835,1097,970,343,397,1179,896,630,395,1137,109.7,97.0,34.3,XL
Male,1836,994,1114,999,378,390,1242,950,682,448,1250,111.4,99.9,37.8,XL
Male,1825,645,942,779,323,330,1103,892,520,361,1164,94.2,77.9,32.3,M
Male,1653,613,964,715,288,360,1080,815,528,340,1064,96.4,71.5,28.8,M
Male,1720,708,983,865,332,389,1130,869,573,364,1122,98.3,86.5,33.2,M
Male,1708,889,1124,1026,356,389,1220,889,689,383,1133,112.4,102.6,35.6,XL
Male,1725,836,1057,990,348,405,1202,889,631,398,1109,105.7,99.0,34.8,XL
Male,1835,1180,1254,1130,365,472,1363,968,703,467,1223,125.4,113.0,36.5,XXXL
Male,1728,859,1034,975,351,412,1149,880,676,396,1124,103.4,97.5,35.1,XL
Male,1748,892,1100,953,361,392,1220,952,656,402,1191,110.0,95.3,36.1,XL
Male,1805,751,978,830,327,384,1161,890,553,357,1161,97.8,83.0,32.7,M
Male,1735,778,1071,917,324,404,1163,837,571,369,1146,107.1,91.7,32.4,L
Male,1687,831,1064,950,347,413,1166,869,607,406,1074,106.4,95.0,34.7,L
Male,1710,749,1005,880,339,367,1155,838,603,386,1116,100.5,88.0,33.9,L
Male,1786,630,894,715,298,352,1093,898,534,326,1147,89.4,71.5,29.8,S
Male,1751,880,1058,891,340,393,1192,892,617,431,1149,105.8,89.1,34.0,L
Male,1750,722,998,848,325,400,1132,872,572,340,1130,99.8,84.8,32.5,M
Male,1758,621,893,767,321,330,1055,884,525,370,1084,89.3,76.7,32.1,S
Male,1785,750,1012,860,318,380,1135,906,571,382,1174,101.2,86.0,31.8,M
Male,1763,969,1099,1069,400,404,1196,910,683,445,1154,109.9,106.9,40.0,XXL
Male,1708,854,1125,971,341,396,1195,885,627,377,1136,112.5,97.1,34.1,XL
Male,1763,907,1080,981,360,406,1212,868,644,401,1136,108.0,98.1,36.0,XL
Male,1750,858,1122,949,337,402,1222,923,607,376,1116,112.2,94.9,33.7,XL
Male,1710,866,1079,1055,353,398,1201,849,616,388,1110,107.9,105.5,35.3,XXL
Male,1803,927,1115,980,352,418,1244,926,632,400,1198,111.5,98.0,35.2,XL
Male,1725,910,1137,1009,363,405,1223,936,642,400,1150,113.7,100.9,36.3,XL
Male,1817,942,1144,1018,373,400,1252,955,626,419,1181,114.4,101.8,37.3,XL
Male,1723,736,1008,947,337,370,1098,851,574,350,1136,100.8,94.7,33.7,L
Male,1598,666,1002,899,314,404,1137,822,570,343,1062,100.2,89.9,31.4,L
Male,1717,784,986,805,335,400,1163,888,626,387,1137,98.6,80.5,33.5,M
Male,1737,1208,1272,1189,388,476,1380,924,763,460,1152,127.2,118.9,38.8,XXXL
Male,1814,999,1128,1127,359,399,1185,891,671,408,1170,112.8,112.7,35.9,XXXL
Male,1721,804,1097,951,352,405,1210,866,637,385,1088,109.7,95.1,35.2,L
Male,1818,951,1087,1003,364,424,1210,955,642,417,1141,108.7,100.3,36.4,XL
Male,1735,880,1081,946,345,409,1218,885,658,387,1102,108.1,94.6,34.5,L
Male,1760,757,1036,864,339,376,1188,901,577,369,1118,103.6,86.4,33.9,L
Male,1793,819,1074,939,346,415,1195,910,597,385,1185,107.4,93.9,34.6,L
Male,1722,972,1174,1051,386,401,1232,921,693,407,1115,117.4,105.1,38.6,XXL
Male,1850,945,1153,1010,338,423,1249,913,643,397,1228,115.3,101.0,33.8,XL
Male,1719,912,1133,947,353,399,1246,905,647,403,1091,113.3,94.7,35.3,XL
Male,1740,761,1003,784,303,374,1179,875,589,367,1110,100.3,78.4,30.3,M
Male,1731,902,1114,1007,365,402,1225,884,660,396,1145,111.4,100.7,36.5,XL
Male,1842,813,1044,873,328,376,1217,921,610,363,1185,104.4,87.3,32.8,L
Male,1800,1066,1106,1056,395,420,1262,923,728,464,1168,110.6,105.6,39.5,XXL
Male,1710,782,1011,918,331,392,1162,848,634,390,1106,101.1,91.8,33.1,L
Male,1803,1018,1116,1031,367,435,1231,879,677,456,1119,111.6,103.1,36.7,XL
Male,1800,818,1003,867,352,389,1188,895,601,410,1218,100.3,86.7,35.2,M
Male,1744,847,1116,919,342,383,1262,909,637,375,1199,111.6,91.9,34.2,XL
Male,1735,1005,1200,997,353,415,1255,892,649,456,1118,120.0,99.7,35.3,XXL
Male,1706,925,1090,1070,373,419,1176,866,689,402,1101,109.0,107.0,37.3,XXL
Male,1687,651,934,797,302,386,1121,854,531,367,1141,93.4,79.7,30.2,S
Male,1803,867,1083,938,357,409,1215,909,605,390,1163,108.3,93.8,35.7,L
Male,1897,867,1054,845,338,385,1183,950,604,412,1261,105.4,84.5,33.8,L
Male,1768,914,1068,945,389,391,1214,880,671,422,1091,106.8,94.5,38.9,L
Male,1652,771,1003,977,370,400,1150,843,657,360,1081,100.3,97.7,37.0,XL
Male,1749,635,932,753,315,362,1111,878,515,356,1098,93.2,75.3,31.5,S
Male,1772,872,1071,1002,358,395,1157,868,652,433,1174,107.1,100.2,35.8,XL
Male,1788,894,1107,1000,361,395,1189,927,610,392,1168,110.7,100.0,36.1,XL
Male,1833,866,1028,881,344,397,1192,929,619,374,1148,102.8,88.1,34.4,L
Male,1760,829,1024,907,368,390,1175,892,633,400,1093,102.4,90.7,36.8,L
Male,1662,607,968,800,310,349,1085,807,512,334,1133,96.8,80.0,31.0,M
Male,1899,1029,1161,1039,380,414,1240,967,643,435,1305,116.1,103.9,38.0,XL
Male,1700,681,999,816,317,386,1136,863,548,357,1079,99.9,81.6,31.7,M
Male,1923,889,1028,897,344,375,1184,968,633,405,1233,102.8,89.7,34.4,L
Male,1782,716,986,815,332,383,1143,906,560,352,1113,98.6,81.5,33.2,M
Male,1773,816,1059,961,342,381,1173,892,585,384,1098,105.9,96.1,34.2,XL
Male,1779,885,1121,1022,346,397,1180,891,626,375,1192,112.1,102.2,34.6,XL
Male,1718,863,1105,1000,361,412,1172,880,637,393,1096,110.5,100.0,36.1,XL
Male,1744,942,1073,1025,379,422,1218,882,668,436,1122,107.3,102.5,37.9,XL
Male,1761,958,1154,1007,367,412,1270,900,680,417,1153,115.4,100.7,36.7,XL
Male,1722,625,941,777,312,374,1142,857,508,348,1077,94.1,77.7,31.2,M
Male,1814,772,914,845,338,376,1122,877,621,383,1106,91.4,84.5,33.8,M
Male,1786,722,947,799,324,383,1116,875,558,374,1147,94.7,79.9,32.4,M
Male,1659,975,1180,1098,359,453,1253,842,681,428,1108,118.0,109.8,35.9,XXL
Male,1711,879,1043,956,351,400,1218,854,675,426,1139,104.3,95.6,35.1,L
Male,1647,1071,1199,1134,405,414,1249,877,761,433,1077,119.9,113.4,40.5,XXXL
Male,1710,872,996,926,352,409,1146,847,693,408,1094,99.6,92.6,35.2,L
Male,1805,742,1010,815,340,425,1206,906,553,370,1137,101.0,81.5,34.0,M
Male,1671,649,914,789,308,373,1075,862,541,355,1051,91.4,78.9,30.8,S
Male,1735,654,981,811,313,378,1128,862,518,358,1064,98.1,81.1,31.3,M
Male,1758,871,1057,958,358,389,1207,916,648,412,1145,105.7,95.8,35.8,L
Male,1804,942,1106,996,367,406,1216,917,645,390,1191,110.6,99.6,36.7,XL
Male,1731,837,1055,983,350,399,1177,884,628,401,1149,105.5,98.3,35.0,XL
Male,1779,745,993,803,340,390,1169,891,579,373,1142,99.3,80.3,34.0,M
Male,1852,1087,1140,1038,397,426,1242,928,677,425,1224,114.0,103.8,39.7,XL
Male,1725,1019,1172,1078,390,441,1280,851,753,393,1199,117.2,107.8,39.0,XXL
Male,1768,906,1158,1035,347,406,1175,871,626,396,1112,115.8,103.5,34.7,XL
Male,1709,831,1084,999,348,395,1155,873,621,379,1135,108.4,99.9,34.8,XL
Male,1740,862,1094,1020,366,396,1136,877,651,393,1127,109.4,102.0,36.6,XL
Male,1836,1014,1150,1088,403,416,1273,968,677,412,1143,115.0,108.8,40.3,XXL
Male,1747,926,1122,1014,366,428,1299,935,648,418,1197,112.2,101.4,36.6,XL
Male,1725,808,1038,836,330,392,1166,910,633,412,1200,103.8,83.6,33.0,L
Male,1745,972,1153,1080,365,389,1295,905,674,404,1125,115.3,108.0,36.5,XXL
Male,1736,823,1067,1006,354,385,1196,874,607,376,1157,106.7,100.6,35.4,XL
Male,1825,659,947,779,325,365,1073,855,497,357,1159,94.7,77.9,32.5,M
Male,1742,878,1049,950,364,412,1189,882,655,407,1139,104.9,95.0,36.4,L
Male,1793,918,1043,925,363,404,1211,903,658,410,1142,104.3,92.5,36.3,L
Male,1747,1114,1232,1214,370,440,1302,932,692,435,1174,123.2,121.4,37.0,XXXL
Male,1743,740,956,801,333,392,1125,891,568,366,1175,95.6,80.1,33.3,M
Male,1832,949,1076,972,365,406,1260,950,661,419,1164,107.6,97.2,36.5,XL
Male,1708,698,947,772,315,377,1109,845,571,370,1090,94.7,77.2,31.5,M
Male,1802,968,1096,988,379,419,1263,915,705,397,1227,109.6,98.8,37.9,XL
Male,1757,883,1089,976,359,387,1205,889,646,403,1122,108.9,97.6,35.9,XL
Male,1861,982,1083,983,367,417,1228,952,665,420,1211,108.3,98.3,36.7,XL
Male,1800,793,1010,859,352,379,1120,887,630,367,1141,101.0,85.9,35.2,M
Male,1708,918,1139,1063,380,404,1215,853,655,360,1095,113.9,106.3,38.0,XXL
Male,1774,900,1079,1031,349,400,1144,882,627,415,1178,107.9,103.1,34.9,XL
Male,1723,1009,1174,1051,346,443,1317,918,665,428,1155,117.4,105.1,34.6,XXL
Male,1828,625,899,748,319,365,1092,890,477,330,1144,89.9,74.8,31.9,S
Male,1808,1161,1203,1136,376,466,1334,920,748,437,1190,120.3,113.6,37.6,XXXL
Male,1683,683,1009,775,338,374,1207,902,539,365,1062,100.9,77.5,33.8,M
Male,1736,652,961,740,299,382,1131,915,525,344,1143,96.1,74.0,29.9,M
Male,1722,808,1077,915,341,378,1164,873,630,362,1146,107.7,91.5,34.1,L
Male,1761,1034,1163,1051,364,398,1254,875,712,410,1172,116.3,105.1,36.4,XXL
Male,1814,1077,1179,1207,376,448,1232,910,721,393,1204,117.9,120.7,37.6,XXXL
Male,1815,737,1016,802,335,360,1159,907,582,364,1193,101.6,80.2,33.5,M
Male,1800,959,1163,1116,365,391,1239,907,627,435,1151,116.3,111.6,36.5,XXL
Male,1822,867,1053,1042,353,412,1175,933,602,386,1218,105.3,104.2,35.3,XXL
Male,1654,776,1050,918,330,400,1134,849,605,410,1089,105.0,91.8,33.0,L
Male,1621,927,1105,1124,367,425,1214,853,697,420,1110,110.5,112.4,36.7,XXXL
Male,1716,783,997,912,367,364,1146,876,629,388,1070,99.7,91.2,36.7,L
Male,1644,862,1103,1072,372,405,1198,870,671,395,1113,110.3,107.2,37.2,XXL
Male,1682,960,1098,1042,360,424,1249,881,726,427,1116,109.8,104.2,36.0,XXL
Male,1651,609,912,756,301,375,1076,844,550,352,1054,91.2,75.6,30.1,S
Male,1704,904,1181,1003,350,435,1214,888,648,390,1107,118.1,100.3,35.0,XXL
Male,1784,803,1031,886,340,405,1193,864,558,363,1115,103.1,88.6,34.0,L
Male,1640,750,1067,911,327,384,1179,843,602,386,1070,106.7,91.1,32.7,L
Male,1688,708,968,815,307,387,1162,875,580,367,1049,96.8,81.5,30.7,M
Male,1795,803,1033,891,342,395,1131,913,600,396,1149,103.3,89.1,34.2,L
